DISTRICT	DISTNAME	CONST	CANDIDATE_NAME	AGE	SEX	PARTYNAME	SYMBOLNAME	TOTALVOTE
46	रुपन्देही	3	श‌कर  भण्डारी	27	M	नेपाल मजदुर किसान पार्टी 	मादल	60
46	रुपन्देही	3	उदय राज पासी	53	M	नेपाल जनता पार्टी 	कमलको फूल	52
46	रुपन्देही	3	गोविन्द प्रसाद पाण्डे	34	M	नेपाल गौरवशाली पार्टी 	स्याउ	49
46	रुपन्देही	3	सर्भेश्वर मणी त्रिपाठी	29	M	नेपाल सद्भावना पार्टी	हात	46
46	रुपन्देही	3	सन्तोष कुमार गुप्‍ता भुज	26	M	मधेश समता पार्टी नेपाल 	रिक्सा	43
46	रुपन्देही	3	असगत पठान मुस्लीम	43	M	दलित जनजाति पार्टी 	जग	40
46	रुपन्देही	3	अनरुद्द प्रसाद दुवे	56	M	संघीय सद्भावना पार्टी 	राजहाँस	39
46	रुपन्देही	3	चेत नारायण भण्डारी	49	M	स्वतन्त्र 	अर्ना भैंसी	39
46	रुपन्देही	3	अकालु  कुमाल	31	M	तराई मधेश पहाड हिमाल एकता पार्टी  	सिसाकलम	34
46	रुपन्देही	3	जानकी  घिमिरे	40	F	नेपाल परिवार दल 	साँचो	32
46	रुपन्देही	3	माधव लाल देवकोटा	40	M	स्वतन्त्र 	सयपत्रि फूल	25
46	रुपन्देही	3	म‌गल प्रसाद चौधरी	59	M	संयुक्त राष्ट्रवादी मोर्चा नेपाल 	कलश 	20
46	रुपन्देही	3	वृज भूषण शुक्ला	33	M	राष्ट्रवादी एकता पार्टी	परेवा	17
46	रुपन्देही	3	ग‌गा देवी पोखरेल भट्टराई	42	F	स्वतन्त्र 	भुईंकटहर	15
46	रुपन्देही	3	अमर राज वश्‍याल	25	M	नेपालआमा पार्टी  	आमाको काखमा बच्चा 	15
46	रुपन्देही	3	आत्‍म राम गुप्‍ता बनिया	39	M	नेपाल सद्भावना पार्टी (युनाइटेड)	घडी	14
46	रुपन्देही	3	दुर्गा बहादुर थापा क्षेत्री	80	M	स्वतन्त्र 	स्वेटर	14
46	रुपन्देही	3	राम बहादुर तेली	35	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	11
46	रुपन्देही	3	धन बहादुर लामा गुरुङ्ग	42	M	स्वतन्त्र 	स्कुटर	11
46	रुपन्देही	3	देव प्रसाद गुरुङ्ग	54	M	स्वतन्त्र 	हेल्मेट	10
46	रुपन्देही	3	अच्यूत राज पन्थी	45	M	स्वतन्त्र 	प्रेसर कुकर	9
46	रुपन्देही	3	वावु राम घिमिरे	35	M	राष्ट्रिय लोकतान्त्रिक युवा पार्टी  	पुतली 	7
46	रुपन्देही	3	अमर कुमार झा	42	M	मधेश तराई फोरम  	बाल्टिन 	3
46	रुपन्देही	4	विष्णु प्रसाद पौडेल	54	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	19577
46	रुपन्देही	4	सूर्य प्रसाद प्रधान	73	M	नेपाली काँग्रेस	रुख	13632
46	रुपन्देही	4	डा.बाबुराम  भट्टराई	59	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	11934
46	रुपन्देही	4	भिम बहादुर राना	57	M	राष्ट्रिय जनमुक्ति पार्टी 	घर	2290
46	रुपन्देही	4	शक्ति प्रसाद सापकोटा	46	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	839
46	रुपन्देही	4	पूर्ण बहादुर के.सी.	49	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	390
46	रुपन्देही	4	गुप्‍त बहादुर खत्री	52	M	अखण्ड नेपाल पार्टी	ध्वजा	317
46	रुपन्देही	4	लक्ष्मी  न्यौपाने पौडेल	31	F	राष्ट्रिय जनमोर्चा 	गिलास	249
46	रुपन्देही	4	लक्ष्मण  थारु	31	M	थरुहट तराई पार्टी नेपाल  	ढक्की 	243
